name,frameTime,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,label
'M04-Session2-wav_headMic-0292.wav',0.0,28.71396,0.3375871,18.96939,30.45452,37.04124,18.07184,282.2397,183.2464,275.3078,522.6907,0.8455055,1.169027,0.1325621,0.3993164,1.528769,1.396207,13.51885,10.61395,11.4427,7.882924,0.8397447,1.560398,18.60075,0.5513439,14.9598,0.7845718,10.37596,1.485766,2.411734,4.680079,0.04581029,1.78839,1.137203,0.861057,5.519766,0.8599934,10.20982,3.025014,22.2739,0.9230288,687.1009,0.4052037,1425.022,0.2199208,-153.6987,-0.4842786,1752.99,0.1665938,1095.27,0.2949341,-148.8223,-0.499716,2850.484,0.1035395,960.7351,0.3275132,-149.6588,-0.4890236,-19.74919,-0.4786339,28.98656,0.3605786,-0.001165891,-34.60367,-0.01294547,-1.096436,1.088242,1.095936,20.96118,0.4576308,19.49039,0.6219555,12.93758,1.425845,1.301654,11.29673,-16.28458,26.62952,-0.03097126,-0.004212458,0.7396238,1.747419,3.189793,0.08425,0.1235089,0.2192105,0.2348727,-13.56724,1
'FC03-Session2-wav_headMic-0293.wav',0.0,26.83648,0.4120453,13.51588,33.26506,37.5928,24.07692,505.5936,422.5684,47.12507,19.42174,1.043898,0.8246068,0.2949111,0.8036429,1.691696,1.396785,17.55595,12.79359,11.28469,6.41177,0.6605498,1.191306,16.31783,0.7907702,8.386079,1.037153,7.198365,1.406847,-1.664547,-7.797009,0.008331606,2.698745,0.8470045,0.9812366,6.591226,0.8589499,38.78693,1.217138,26.60192,0.330844,680.3264,0.2727131,1408.898,0.1643176,-116.6217,-0.7522764,1748.285,0.1461301,1161.602,0.299494,-114.1594,-0.7236082,2764.936,0.09299309,1006.76,0.3325969,-115.4829,-0.7045384,-14.72916,-0.376639,25.47186,0.300415,-8.10151e-05,-536.5836,-0.0154846,-1.243995,0.758128,1.039142,22.79393,0.5106096,7.120163,1.448253,6.737099,1.826028,-8.523059,-1.673976,-10.56379,20.42131,-0.03482066,-0.002593046,0.5906708,2.319588,3.674541,0.1242857,0.08599952,0.1384615,0.09297197,-14.04428,0
'MC03-Session1-wav_headMic-0360.wav',0.0,13.84979,0.1233542,13.53847,13.54687,13.55747,0.01900578,3.94127,2.733702,173.5652,0,1.223129,0.3415782,1.086734,1.103928,1.128705,0.04197145,4.652721,3.750362,6.302384,5.531819,0.8288614,0.5321456,16.12185,0.2285291,7.306304,0.5153208,6.188935,0.635986,4.387609,0.8374466,0.002608807,4.516308,0.487459,0.8557814,1.707337,0.1360953,31.90669,0.9417397,23.15881,0.07283013,769.8212,0.1861886,1350.536,0.1124457,-31.36161,-1.39555,1706.509,0.1196169,1375.877,0.1790058,-36.11197,-1.174952,2673.559,0.06145293,978.0347,0.2973859,-39.57642,-1.054133,-12.89356,-0.07105804,25.35266,0.05659331,-0.06178041,-0.1507462,-0.008743429,-0.7281564,0.7948915,0.5518711,15.73112,0.2017728,7.871552,0.3563291,6.942859,0.3837502,4.215945,0.8418033,-9.0879,19.98217,-0.04467488,-0.01139831,1.436111,0.9216591,1.421801,0.6433333,0.5218131,0.065,0.025,-17.15782,0
'M02-Session1-wav_headMic-0207.wav',0.0,27.96736,0.1290986,27.84187,28.93063,30.07664,2.234776,340.1721,0,69.87119,0,0.1529538,1.430493,0.03634758,0.05335401,0.2349285,0.1985809,0.6920854,0.4590502,0.9585053,0,0.04598879,1.938828,13.72109,1.033324,8.243958,1.110483,4.320858,2.160943,11.47367,0.776731,0.04099643,1.809279,1.519989,1.144131,8.383499,0.2885775,10.93451,0.5046296,35.58688,0.1678854,594.2913,0.3820052,1535.69,0.1836712,-175.563,-0.3515276,1643.037,0.1198431,1049.101,0.1847466,-174.7457,-0.342035,2829.351,0.05349023,850.7903,0.2277703,-175.9568,-0.3235818,-22.83733,-0.2973543,34.60222,0.2425027,0.01305722,2.36944,5.372965e-05,210.208,0.2127754,0.5945591,37.56428,0.2707707,13.88758,0.7587,20.63994,0.2524036,18.692,0.3668496,-10.56496,21.03969,-0.01441939,0.01820901,0.01472403,0.5494506,0.5649717,0.29,0,0.725,0.125,-29.18329,1
'FC02-Session3-wav_headMic-0133.wav',0.0,15.25629,0.3822161,13.5204,13.54536,13.58141,0.06101227,14.46501,9.637852,52.50034,0,0.4292588,1.59418,0.2313474,0.2360999,0.2459993,0.01465194,1.479704,1.02468,5.607314,0,0.255141,2.196774,13.85275,0.4730094,7.798634,1.075624,5.099134,1.437602,3.785821,1.044659,0.006096696,1.880934,0.9396853,0.5652152,0.4648265,4.338078,69.33154,0.799181,22.22226,0.15344,763.9255,0.2046845,1371.992,0.1154484,-78.5878,-1.010255,1747.152,0.1350828,1280.484,0.1887476,-82.88281,-0.9239213,2671.439,0.09524739,1027.86,0.4691491,-84.47508,-0.8944349,-12.49109,-0.1921347,23.50912,0.1120031,-0.04503451,-0.4279811,-0.0006461713,-10.23355,0.2582957,2.363486,13.46242,0.4441091,8.604098,0.9323368,5.288568,1.24343,3.168428,1.293962,-12.07753,24.7445,-0.04694601,0.002312224,0.2692547,0.4672897,4.807693,0.128,0.09228218,0.06777778,0.07192245,-20.48547,0
'MC01-Session1-wav_headMic-0252.wav',0.0,14.82008,0.2631759,13.52824,13.5559,13.58244,0.05419922,5.376658,3.728672,41.19327,0,0.4393864,0.6704617,0.326268,0.3329296,0.3657633,0.03949538,2.918934,2.527712,5.391037,3.371893,0.1983467,0.8453709,13.8972,0.5651015,11.26788,0.40216,7.177079,0.2895629,3.253935,1.113525,0.002277123,1.914901,0.9506758,0.7045406,1.003265,2.431254,58.78513,0.8417544,24.07075,0.1773825,786.0533,0.183833,1354.201,0.1621493,-41.07281,-1.454492,1776.457,0.135094,1273.929,0.3366596,-47.58233,-1.203075,2750.759,0.08278018,987.4217,0.2854087,-49.57722,-1.141668,-13.65434,-0.2253479,24.58393,0.1120001,-0.04662449,-0.3801423,-0.004292085,-1.953016,0.1871942,0.8045614,14.89329,0.4829178,11.07126,0.4011043,6.997093,0.2577764,3.515627,0.9153989,-9.380902,18.19362,-0.04072005,-0.00111847,0.2850586,1.107011,1.509434,0.565,0.4659667,0.1066667,0.08806563,-23.14788,0
'MC02-Session1-wav_headMic-0103.wav',0.0,14.34005,0.1679041,13.52037,13.54261,13.57924,0.05886555,3.297011,2.167304,21.51542,0,0.4478841,0.6614593,0.3423029,0.3494232,0.3605499,0.01824695,0.6549265,0.1876688,1.679353,0,0.2199451,0.8866578,16.65431,0.5504038,11.56584,0.4178681,7.008646,0.4201367,1.663228,4.596684,0.00750076,2.521521,0.9856677,0.6587031,0.5751381,3.116757,53.76354,0.8698066,24.43884,0.1845313,818.2178,0.1398313,1347.246,0.1599179,-24.99184,-1.42336,1797.849,0.1332305,1269.756,0.2315692,-33.76975,-1.014318,2776.592,0.07535214,964.7313,0.2638499,-35.04658,-0.9701012,-14.66655,-0.3059672,25.49433,0.1466192,-0.04709329,-0.422185,-0.008162067,-1.966459,0.2171105,0.9054142,16.47208,0.5619633,11.47355,0.4001999,6.976341,0.4315566,1.699709,4.547556,-17.96584,29.009,-0.03529355,-0.01715066,0.3497123,0.4166667,1.276596,0.7366666,0.4873283,0.045,0.015,-22.56868,0
'F03-Session3-wav_headMic-0136.wav',0.0,32.35308,0.1968247,31.82851,34.13392,35.63791,3.809404,874.8434,852.4647,68.39388,50.79029,0.6224746,0.6804693,0.2470397,0.5679877,0.9409916,0.6939518,11.18868,6.992238,10.06286,6.127379,0.3684341,1.26114,18.79521,0.8108149,10.26295,0.8935593,-0.4175081,-34.04829,2.748527,4.180929,0.02525152,1.665925,1.095143,0.6818717,7.242218,0.5327939,9.351678,1.547712,30.85222,0.3116456,645.9064,0.2955917,1487.22,0.3009735,-125.8267,-0.6857142,1627.026,0.1305173,1118.936,0.2404321,-125.6184,-0.6570931,2775.721,0.08543547,1085.475,0.3864359,-131.4683,-0.5754079,-13.39198,-0.444545,27.32697,0.2858842,0.002072744,14.3252,-0.01426099,-0.986191,0.458925,1.070789,27.24061,0.3937482,10.76274,1.010061,-6.016663,-2.854265,-1.034423,-11.71004,-11.26874,22.47986,-0.03026584,-0.0001362607,0.314598,4.249292,4.034582,0.09357142,0.07217114,0.1246667,0.0801554,-21.60775,1
'FC03-Session2-wav_headMic-0278.wav',0.0,14.85791,0.3555262,13.4977,13.53408,13.57115,0.07344818,16.73774,11.43785,163.3118,0,0.4622583,1.053246,0.2885056,0.2943402,0.3158297,0.02732417,10.09976,10.93092,9.610501,7.216809,0.2708917,1.872127,11.28053,0.5127398,8.333307,0.5471236,9.647304,0.5715784,3.952006,2.31322,0.005558533,2.453473,0.9625037,0.7343646,0.2928216,4.674051,88.70699,0.6869405,22.51644,0.04792102,800.3184,0.1924509,1301.759,0.1373204,-93.68806,-0.8675129,1785.877,0.1176239,1190.267,0.2536645,-96.40255,-0.812636,2753.193,0.06456541,889.3249,0.216163,-98.18736,-0.7838504,-12.3457,-0.1304256,23.12803,0.1356164,-0.04387576,-0.4716858,0.001123893,10.36601,0.2383417,2.115428,11.88677,0.3523245,9.13501,0.4338837,8.463012,0.5812685,3.957333,2.215229,-10.48417,19.60894,-0.03799001,-0.0004859061,0.3369483,1.123595,5.813954,0.091,0.0974115,0.061,0.08642337,-22.80842,0
'M04-Session2-wav_headMic-0279.wav',0.0,24.1257,0.328738,13.498,27.92704,31.08338,17.58538,110.9783,88.15288,153.9995,99.43296,0.7261309,1.56585,0.1271964,0.1416754,0.6883742,0.5611777,1.544855,1.084438,4.607413,0,0.4611373,1.648953,21.98984,0.4715326,12.33583,0.7001545,7.690795,1.206198,-1.307565,-8.758509,0.04834379,1.4346,1.757589,0.87916,5.033563,0.8158542,5.678662,4.323824,28.48896,0.3546462,680.0328,0.2553816,1488.259,0.2145052,-146.9909,-0.5570644,1734.011,0.1411228,1195.745,0.3079052,-145.5029,-0.547529,2832.004,0.08896759,1034.719,0.2075865,-147.7252,-0.5171263,-19.20428,-0.2653511,31.0015,0.162336,0.006732059,6.446784,-0.03084321,-0.8430838,1.148191,0.8941218,29.53624,0.3045474,8.304073,1.451804,2.449984,4.544681,-10.58844,-1.26373,-17.72015,28.73802,-0.03625365,-0.003422642,0.1736688,0.4048583,2.479339,0.1133333,0.1334999,0.23,0.1959592,-11.35338,1
'MC01-Session2-wav_headMic-0303.wav',0.0,18.11283,0.3100215,13.13257,13.64401,24.60427,11.4717,33.28247,9.933594,79.22138,95.90767,0.1320354,1.521945,0.05683696,0.05886462,0.07716245,0.0203255,2.232388,2.03812,1.823127,1.647508,0.04317476,1.406671,14.76443,0.5736605,11.5697,0.6005713,14.12105,0.397944,13.17525,0.4364872,0.02871463,1.149687,1.32208,0.6344942,0.2558054,21.10243,24.69703,1.352491,24.48588,0.2509284,799.0294,0.3388866,1183.761,0.1081863,-130.7191,-0.6253142,1881.14,0.1407749,966.8602,0.2168491,-134.0361,-0.572718,2862.677,0.09292483,945.5026,0.3285074,-134.6487,-0.5646242,-19.18652,-0.2876792,28.61189,0.2600601,-0.03257257,-1.039385,0.005809284,3.130315,0.07450926,1.226822,20.57224,0.5535389,10.6884,0.9971815,18.25944,0.3574801,14.89063,0.4680752,-18.06579,29.39782,-0.04699993,0.01876339,0.02449853,0.9389672,4.347826,0.08,0.07601169,0.1277778,0.1239873,-35.02258,0
'M03-Session2-wav_headMic-0135.wav',0.0,28.38228,0.09051618,27.05767,28.20023,30.45791,3.400248,132.9457,108.2798,9.264424,3.389275,0.8036806,0.9245836,0.129074,0.4866004,1.572283,1.443209,12.51531,8.416139,13.24613,7.193382,0.4107041,1.068907,29.24904,0.4966047,3.311595,3.408818,11.83915,1.419169,-0.3007432,-36.43504,0.01717973,1.36044,0.6136386,0.671028,7.306782,0.3467494,11.346,0.4818689,30.10501,0.3589727,647.691,0.3718331,1383.917,0.1939248,-115.0466,-0.8157546,1689.285,0.1774072,1069.786,0.3010016,-119.5218,-0.7316748,2769.346,0.1255144,1054.955,0.3188978,-122.7713,-0.6828843,-14.97655,-0.531526,28.48432,0.3464098,0.005605404,3.455081,-0.02544712,-0.7485114,0.7409615,0.5373227,42.24012,0.2257074,0.8191338,17.42279,16.23319,1.402393,-4.575227,-3.056481,-13.87654,26.10967,-0.03541849,0.003094305,0.1464532,2.995392,1.398601,0.315,0.2269912,0.3242857,0.3227497,-17.02966,1
'FC03-Session1-wav_headMic-0329.wav',0.0,18.36732,0.4839642,13.53249,13.56432,26.39476,12.86228,18.63696,12.04827,120.5223,0,0.4267531,0.6909142,0.2922949,0.3006896,0.4010842,0.1087892,1.622471,1.318835,6.708971,5.197197,0.1795147,1.037804,11.50297,0.4994458,11.21953,0.5908951,9.772902,0.6461817,3.825742,2.110609,0.04012927,3.915935,0.9115527,0.71351,2.681799,1.753324,65.55527,0.9274909,23.68508,0.2119609,770.5632,0.2443701,1349.237,0.1410556,-117.5438,-0.712384,1823.518,0.1356901,1215.671,0.2468773,-120.0838,-0.6688299,2755.42,0.08229429,959.7647,0.3764315,-120.7775,-0.6587424,-14.02381,-0.3456831,24.31184,0.1647995,-0.02941464,-1.052183,-0.001597146,-7.4168,0.1925204,0.9374552,13.67674,0.5555613,13.55848,0.4698398,10.21278,0.586215,1.334119,7.398896,-10.84864,20.23816,-0.04174646,0.0009780905,0.1719482,1.010101,4.663213,0.08888889,0.07880277,0.1055555,0.1278985,-22.65063,0
'FC02-Session3-wav_headMic-0655.wav',0.0,17.93374,0.4604678,13.48529,13.51707,32.31178,18.82648,9.950987,7.003404,50.21849,0,0.5191073,0.9452698,0.2735585,0.2808545,0.5985272,0.3249687,3.263209,3.503441,5.22359,2.458029,0.2044781,1.133806,18.74424,0.5593335,7.154414,1.045081,6.0886,1.31096,2.393672,4.101601,0.004077849,2.83605,0.8577083,0.741636,2.802188,1.4613,75.57404,0.8375204,22.10515,0.27116,740.1414,0.2528809,1406.812,0.1535812,-44.72441,-1.431365,1711.975,0.1444658,1240.399,0.2094734,-50.63016,-1.217802,2678.514,0.08455739,967.689,0.2460869,-53.61662,-1.128334,-12.87811,-0.2644743,24.1668,0.1964186,-0.03562558,-0.5904672,-0.005582209,-2.91785,0.196218,1.23986,19.30512,0.5887095,7.333402,1.056504,6.567095,0.9756919,1.850743,5.713541,-10.55054,23.81897,-0.04253038,0.0009013756,0.2666445,0.9478673,1.941748,0.425,0.4372928,0.09666667,0.02054805,-22.12808,0
'MC02-Session2-wav_headMic-0052.wav',0.0,13.68645,0.08591007,13.53484,13.54163,13.54915,0.01430988,3.047287,2.143477,250.6079,0,1.360802,0.1900898,1.1931,1.302934,1.447412,0.2543118,0.869881,0.03261821,1.422376,0,0.9599291,0.3183381,17.04879,0.1600105,6.798307,0.2627739,6.745902,0.4194591,4.762518,0.969233,0.0006891146,4.54044,0.3219689,0.7719063,1.737006,0.184525,52.2897,0.8043771,24.00483,0.05243485,817.3492,0.1900855,1366.585,0.1246136,-28.9512,-1.458407,1748.594,0.1110911,1270.749,0.1612373,-33.67964,-1.214763,2729.114,0.05671051,965.992,0.2200929,-37.30381,-1.076715,-12.38894,-0.05952794,24.91265,0.0445334,-0.06117355,-0.1278623,-0.007046398,-0.9419209,0.9247143,0.2468521,16.61195,0.1063009,6.847428,0.2134723,7.206047,0.212606,5.20019,0.8055024,-10.24083,24.81161,-0.03289243,-0.0150011,1.621424,0.3436426,1.052632,0.88,0.6570134,0.08,0.05,-16.64158,0
'M03-Session2-wav_headMic-0121.wav',0.0,27.52815,0.01531652,27.1826,27.62567,27.83173,0.6491261,0,0,-0.09955343,0,0.4806525,1.959094,0.1223905,0.1255068,0.2249387,0.1025482,6.92589,6.362373,8.759415,6.935098,0.3238977,2.385484,17.5608,0.3602017,5.576843,1.408275,7.453265,0.8550795,-2.47915,-4.131756,0.01392161,0.3749214,1.468218,0.5233623,4.22308,0.4743172,3.624766,0.4230981,12.44591,0.2656984,587.086,0.3391916,1488.265,0.2100301,-187.9677,-0.2558258,1513.594,0.09132861,974.0975,0.1529216,-187.3228,-0.2608908,2591.011,0.055877,789.0455,0.2475354,-188.0598,-0.2459971,-8.47928,-0.3413911,18.04192,0.1068169,0.01468043,0.4616644,-0.03682448,-0.2643701,2.104086,0.2408608,29.39263,0.1531528,-10.50304,-0.6579931,1.508352,8.125729,-23.31561,-0.4535814,-14.32325,26.91568,-0.03870158,0.0002152459,0.2019623,0.8928571,0.456621,0.14,0,1.01,0.12,-17.55628,1
'FC02-Session3-wav_headMic-0899.wav',0.0,16.30543,0.4242196,13.48554,13.51493,13.56701,0.08147526,11.59266,7.846286,110.3671,0,0.4818623,1.376511,0.2508675,0.2570238,0.3221297,0.07126218,2.100384,0.9371387,9.128844,6.627848,0.2143585,1.744485,14.44703,0.3361579,8.068162,0.8775074,10.71936,0.8191475,2.579206,3.951584,0.002686417,1.468371,1.166028,0.6197603,1.336061,2.280644,91.22497,0.7095634,22.04234,0.2161758,753.1394,0.1991809,1403.117,0.12881,-77.71275,-1.053879,1731.234,0.1047696,1257.397,0.2876114,-81.93843,-0.9519607,2676.288,0.066855,992.6593,0.2367291,-83.14056,-0.9276314,-12.55715,-0.1471912,22.67624,0.2006629,-0.03840261,-0.5637338,-0.003777452,-4.307121,0.2469709,1.858865,15.06435,0.3526911,7.279936,1.124406,10.61489,0.849889,1.566359,6.673265,-12.47427,22.29824,-0.04255088,-0.00245523,0.1650608,1.005025,4.166667,0.15,0.1337909,0.08142857,0.05166611,-21.74978,0
'F01-Session1-wav_headMic-0069.wav',0.0,37.80817,0.1810754,34.73237,35.79611,36.33589,1.603523,181.2577,0,-1.901861,7.906853,0.3808415,1.593699,0.04325588,0.06372895,0.5274156,0.4841597,1.777341,1.240634,7.087558,0,0.1973497,1.734721,18.08211,0.5066364,6.741561,2.145139,8.053292,1.12739,-0.3486474,-54.81989,0.01698653,0.7660581,1.526703,0.6262197,8.547256,0.4272249,2.426646,3.988508,20.78098,0.4453429,647.0734,0.3178186,1615.101,0.2561268,-153.8689,-0.5337879,1657.79,0.1151543,1103.155,0.120152,-142.373,-0.5811023,2798.049,0.08737839,1141.583,0.3014746,-144.9361,-0.5454062,-17.85751,-0.5986238,28.01982,0.3360378,0.03806318,0.6480384,-0.01693447,-0.7465649,0.460034,0.702158,28.1357,0.2858987,-2.04157,-9.529622,4.35405,2.251907,-17.89646,-1.045602,-19.69104,31.56598,-0.03949161,0.01477117,0.08420977,0.7092199,1.470588,0.21,0.17,0.2966667,0.2245489,-24.04711,1
'FC02-Session3-wav_headMic-0641.wav',0.0,17.41023,0.455062,13.49429,13.52244,15.34385,1.849565,9.291935,6.500302,53.6481,0,0.5734732,1.250258,0.2781801,0.2854521,0.4835786,0.2053985,0.9381964,0.5645462,4.338731,0,0.2750641,1.178879,15.8202,0.5046049,10.21445,0.5237973,8.719293,0.5182327,3.416785,2.469742,0.004354937,2.813077,1.091411,0.9248643,1.734167,2.848138,73.55899,0.9169129,22.97768,0.4074517,803.6693,0.1669387,1320.863,0.1137494,-67.70664,-1.164706,1842.221,0.08617879,1147.794,0.282485,-73.85053,-1.01645,2803.721,0.05396082,854.8196,0.2706773,-75.6235,-0.9782047,-14.73429,-0.2083032,25.01617,0.1281234,-0.03514036,-0.9644259,-0.006753856,-2.873705,0.2763371,1.334852,17.28984,0.4469608,8.957211,0.398374,8.963524,0.4507269,1.547392,5.816893,-15.94646,27.8922,-0.05900978,-0.001441422,0.283566,0.4,2.857143,0.2414286,0.2202225,0.1016667,0.06914156,-17.02281,0
'MC02-Session2-wav_headMic-0046.wav',0.0,13.9901,0.1338057,13.53216,13.54498,13.56068,0.02851391,3.206296,2.244944,59.6055,0,0.4827052,0.7733119,0.375204,0.3824776,0.3939478,0.01874381,1.565215,0.8838697,6.815797,6.075106,0.2404263,0.9735997,16.31198,0.3971533,7.415081,0.5666764,7.132277,0.3733644,6.006578,0.7300208,0.001777004,2.98941,0.6196182,0.6720252,1.287045,0.5760332,67.46921,0.8489279,23.8499,0.08581465,856.5674,0.1432068,1375.773,0.1309,-33.77524,-1.433933,1786.281,0.1014492,1321.033,0.1579508,-38.0544,-1.238923,2767.441,0.06599516,1006.584,0.3143679,-41.7026,-1.105786,-12.46724,-0.1408768,24.78713,0.07693739,-0.04918898,-0.2324404,0.0009901893,7.512611,0.2206409,0.9100934,16.08524,0.3583386,7.614515,0.5076465,7.318544,0.2935688,6.11187,0.7099921,-10.55725,22.43757,-0.03630907,-0.006075808,0.4794102,0.7434944,1.520913,0.59,0.5151213,0.06666666,0.01699673,-23.87894,0
'MC01-Session2-wav_headMic-0317.wav',0.0,20.9979,0.1949591,13.89044,22.83168,23.54023,9.649786,46.10265,116.3738,8.170094,0,0.1249328,1.049135,0.05618128,0.05829659,0.177148,0.1209667,1.587061,1.227143,1.989042,1.300828,0.03680902,0.9159804,12.3133,0.9798538,12.145,0.4854617,9.429903,0.6803782,8.010127,1.334642,0.01122781,1.129293,1.181369,1.114898,3.723689,1.201849,9.261675,2.287516,28.00346,0.2951204,627.7479,0.3651543,1425.986,0.135732,-169.3804,-0.4039725,1596.082,0.2039106,1071.926,0.1900554,-171.2979,-0.3742883,2758.643,0.09871975,814.0399,0.3196188,-173.1383,-0.3455333,-17.32634,-0.3025501,30.19853,0.227224,-0.002092999,-13.44608,-0.02319521,-1.035908,0.08609636,0.7309327,33.05795,0.414151,18.94124,0.518009,0.07544949,122.4817,-10.08595,-1.482215,-16.27489,26.87109,-0.04527818,0.01733123,0.02742886,1.793722,1.376147,0.11,0.1134313,0.445,0.306798,-38.07836,0
'MC02-Session1-wav_headMic-0117.wav',0.0,14.32317,0.1544345,13.5303,13.54965,13.57159,0.04129219,3.147084,2.028592,13.79215,0,0.4487855,0.6687982,0.339105,0.3461502,0.3546268,0.01552182,0.3635273,0.2810256,4.818533,0,0.2145247,0.8884213,16.17333,0.4696693,9.096432,0.3358458,7.829254,0.7627109,5.275544,1.112767,0.003330401,1.97638,0.7619692,0.5566281,0.8586798,1.482346,38.035,1.044003,23.25646,0.09066297,802.373,0.2007808,1338.296,0.1614754,-24.02908,-1.418536,1790.415,0.1194413,1163.665,0.1893358,-31.1575,-1.050144,2753.178,0.05565467,930.8949,0.2038688,-33.46299,-0.9656859,-12.99768,-0.07375139,24.41654,0.1275815,-0.04636372,-0.3175333,-0.004820311,-0.9461361,0.2161009,0.9423157,16.22234,0.4813558,9.142892,0.3320395,7.895297,0.7862014,4.828089,1.183597,-13.36343,27.84464,-0.05205196,0.006125121,0.2725168,0.421941,1.293103,0.73,0.5184593,0.04,0.01,-23.98604,0
'F03-Session3-wav_headMic-0122.wav',0.0,35.99378,0.1443699,34.30736,36.66195,39.26582,4.958458,44.66141,31.09523,-193.6646,144.1885,0.534968,0.7591423,0.162872,0.3917035,0.9019511,0.7390791,8.912875,6.053965,7.009639,4.670463,0.2132811,1.392743,21.16851,0.6169856,3.157057,3.562379,3.461087,2.705872,-0.2668013,-45.58015,0.01587483,1.219671,0.943118,1.125597,10.10118,0.4046063,13.84555,1.245218,27.03936,0.3516662,646.8849,0.3306456,1447.809,0.1653779,-119.0628,-0.7782255,1676.182,0.1280701,1167.894,0.2911108,-119.1711,-0.7245595,2719.983,0.1111244,1010.942,0.3766277,-122.2225,-0.6789236,-17.16837,-0.3259459,26.82874,0.251146,0.01834706,1.545065,-0.02116584,-0.5859143,0.364802,1.062115,31.82859,0.2789392,2.606618,4.1034,1.209265,9.783751,-5.606172,-2.639409,-10.13618,20.58235,-0.03406132,0.002012596,0.09148974,3.768116,2.058824,0.2114286,0.2675513,0.22125,0.195604,-22.47702,1
